record_type,category,value,source,encodings,offsets
exe_string,unique_net_id,.?AV<lambda_2>@?4???R0?CP@??SendInvitation@FOnlinePartySystemEOS@@UEAA_NAEBVFUniqueNetId@@AEBVFOnlinePartyId@@AEBUFPartyInvitationRecipient@@AEBV?$TDelegate@$$A6AXAEBVFUniqueNetId@@AEBVFOnlinePartyId@@0W4ESendPartyInvitationCompletionResult@@@ZUFDefaultDelegateUserPolicy@@@@@Z@QEBA@AEBV?$TDelegate@$$A6AXAEBUFOnlineError@@@ZUFDefaultDelegateUserPolicy@@@@@Z@,ArkAscended.exe,ascii,0xddd38d0
exe_string,unique_net_id,.?AV<lambda_2>@?4???R<lambda_1>@?1??QueryBlockedVoicePlayers@FOnlineFriendsInterfaceSynthetic@@UEAA_NAEBVFUniqueNetId@@AEBV?$TDelegate@$$A6AXAEBUFOnlineError@@AEBV?$TSharedRef@$$CBVFUniqueNetId@@$00@@AEBV?$TMap@V?$TSharedRef@$$CBVFUniqueNetId@@$00@@_NVFDefaultSetAllocator@@U?$TUniqueNetIdMapKeyFuncs@_N@@@@2@ZUFDefaultDelegateUserPolicy@@@@@Z@QEBA@0_NAEBVFString@@@Z@,ArkAscended.exe,ascii,0xddcfa50
exe_string,unique_net_id,.?AV<lambda_2>@?7???R<lambda_1>@?M@??GetBlockedNativePlayers@FOnlineFriendsInterfaceSynthetic@@UEAA_NAEBVFUniqueNetId@@AEBV?$TDelegate@$$A6AXAEBUFOnlineError@@AEBV?$TSharedRef@$$CBVFUniqueNetId@@$00@@AEBV?$TMap@V?$TSharedRef@$$CBVFUniqueNetId@@$00@@_NVFDefaultSetAllocator@@U?$TUniqueNetIdMapKeyFuncs@_N@@@@2@ZUFDefaultDelegateUserPolicy@@@@@Z@QEBA@0_NAEBVFString@@@Z@,ArkAscended.exe,ascii,0xddd01e0
exe_string,unique_net_id,.?AV<lambda_2>@?7??GetAvatar@FOnlineAvatarInterfaceSynthetic@@UEAA_NAEBVFUniqueNetId@@0U?$TSoftObjectPtr@VUTexture@@@@V?$TDelegate@$$A6AX_NU?$TSoftObjectPtr@VUTexture@@@@@ZUFDefaultDelegateUserPolicy@@@@@Z@,ArkAscended.exe,ascii,0xddcdb70
exe_string,unique_net_id,.?AV<lambda_2>@?7??GetAvatarUrl@FOnlineAvatarInterfaceSynthetic@@UEAA_NAEBVFUniqueNetId@@0VFString@@V?$TDelegate@$$A6AX_NVFString@@@ZUFDefaultDelegateUserPolicy@@@@@Z@,ArkAscended.exe,ascii,0xddcdd30
exe_string,unique_net_id,.?AV<lambda_2>@?CB@??StartAuthentication@UEOSControlChannel@@AEAAXAEBUFUniqueNetIdRepl@@AEBV?$TSharedRef@VIQueuedEntry@@$00@@AEBVFString@@_N@Z@,ArkAscended.exe,ascii,0xddc7780
exe_string,unique_net_id,.?AV<lambda_2>@?CF@??SendSessionInviteToFriend@FOnlineSessionInterfaceEOS@@UEAA_NAEBVFUniqueNetId@@VFName@@0@Z@,ArkAscended.exe,ascii,0xddd59f0
exe_string,unique_net_id,.?AV<lambda_2>@?CP@??SendInvitation@FOnlinePartySystemEOS@@UEAA_NAEBVFUniqueNetId@@AEBVFOnlinePartyId@@AEBUFPartyInvitationRecipient@@AEBV?$TDelegate@$$A6AXAEBVFUniqueNetId@@AEBVFOnlinePartyId@@0W4ESendPartyInvitationCompletionResult@@@ZUFDefaultDelegateUserPolicy@@@@@Z@,ArkAscended.exe,ascii,0xddd73b0
exe_string,unique_net_id,.?AV<lambda_2>@?N@??ConnectLobby@FOnlineLobbyInterfaceEOS@@UEAA_NAEBVFUniqueNetId@@AEBVFOnlinePartyId@@V?$TDelegate@$$A6AXAEBUFOnlineError@@AEBVFUniqueNetId@@AEBV?$TSharedPtr@VFOnlineLobby@@$00@@@ZUFDefaultDelegateUserPolicy@@@@@Z@,ArkAscended.exe,ascii,0xddd27f0
exe_string,unique_net_id,.?AV<lambda_2>@?O@???R<lambda_1>@?1??CreateLobby@FOnlineLobbyInterfaceEOS@@UEAA_NAEBVFUniqueNetId@@AEBVFOnlineLobbyTransaction@@V?$TDelegate@$$A6AXAEBUFOnlineError@@AEBVFUniqueNetId@@AEBV?$TSharedPtr@VFOnlineLobby@@$00@@@ZUFDefaultDelegateUserPolicy@@@@@Z@QEBA@PEBU_tagEOS_Lobby_CreateLobbyCallbackInfo@@@Z@,ArkAscended.exe,ascii,0xddd1810
exe_string,unique_net_id,.?AV<lambda_3>@?4???R<lambda_2>@?1??JoinParty@FOnlinePartySystemEOS@@UEAA_NAEBVFUniqueNetId@@AEBVIOnlinePartyJoinInfo@@AEBV?$TDelegate@$$A6AXAEBVFUniqueNetId@@AEBVFOnlinePartyId@@W4EJoinPartyCompletionResult@@H@ZUFDefaultDelegateUserPolicy@@@@@Z@QEBA@AEBV?$function@$$A6AXXZ@std@@@Z@,ArkAscended.exe,ascii,0xddd6aa0
exe_string,unique_net_id,.?AV<lambda_3>@?7???R<lambda_1>@?1??ReadLeaderboardsWithLocalUserContext@FOnlineLeaderboardsInterfaceEOS@@AEAA_NAEBV?$TSharedRef@$$CBVFUniqueNetIdEOS@@$00@@AEBV?$TArray@V?$TSharedRef@$$CBVFUniqueNetId@@$00@@V?$TSizedDefaultAllocator@$0CA@@@@@AEAV?$TSharedRef@VFOnlineLeaderboardRead@@$00@@@Z@QEBA@PEBU_tagEOS_Leaderboards_OnQueryLeaderboardUserScoresCompleteCallbackInfo@@@Z@,ArkAscended.exe,ascii,0xddcc8f0
exe_string,unique_net_id,.?AV<lambda_3>@?BF@???R<lambda_1>@?1??CreateLobby@FOnlineLobbyInterfaceEOS@@UEAA_NAEBVFUniqueNetId@@AEBVFOnlineLobbyTransaction@@V?$TDelegate@$$A6AXAEBUFOnlineError@@AEBVFUniqueNetId@@AEBV?$TSharedPtr@VFOnlineLobby@@$00@@@ZUFDefaultDelegateUserPolicy@@@@@Z@QEBA@PEBU_tagEOS_Lobby_CreateLobbyCallbackInfo@@@Z@,ArkAscended.exe,ascii,0xddd1c20
exe_string,unique_net_id,.?AV<lambda_3>@?L@??SendInvitation@FOnlinePartySystemEOS@@UEAA_NAEBVFUniqueNetId@@AEBVFOnlinePartyId@@AEBUFPartyInvitationRecipient@@AEBV?$TDelegate@$$A6AXAEBVFUniqueNetId@@AEBVFOnlinePartyId@@0W4ESendPartyInvitationCompletionResult@@@ZUFDefaultDelegateUserPolicy@@@@@Z@,ArkAscended.exe,ascii,0xddd7290
exe_string,unique_net_id,.?AV<lambda_4>@?7???R<lambda_1>@?1??ReadLeaderboardsWithLocalUserContext@FOnlineLeaderboardsInterfaceEOS@@AEAA_NAEBV?$TSharedRef@$$CBVFUniqueNetIdEOS@@$00@@AEBV?$TArray@V?$TSharedRef@$$CBVFUniqueNetId@@$00@@V?$TSizedDefaultAllocator@$0CA@@@@@AEAV?$TSharedRef@VFOnlineLeaderboardRead@@$00@@@Z@QEBA@PEBU_tagEOS_Leaderboards_OnQueryLeaderboardUserScoresCompleteCallbackInfo@@@Z@,ArkAscended.exe,ascii,0xddccb70
exe_string,unique_net_id,.?AV<lambda_4>@?BI@???R<lambda_1>@?1??CreateLobby@FOnlineLobbyInterfaceEOS@@UEAA_NAEBVFUniqueNetId@@AEBVFOnlineLobbyTransaction@@V?$TDelegate@$$A6AXAEBUFOnlineError@@AEBVFUniqueNetId@@AEBV?$TSharedPtr@VFOnlineLobby@@$00@@@ZUFDefaultDelegateUserPolicy@@@@@Z@QEBA@PEBU_tagEOS_Lobby_CreateLobbyCallbackInfo@@@Z@,ArkAscended.exe,ascii,0xddd1ad0
exe_string,unique_net_id,.?AV<lambda_4>@?L@??SendInvitation@FOnlinePartySystemEOS@@UEAA_NAEBVFUniqueNetId@@AEBVFOnlinePartyId@@AEBUFPartyInvitationRecipient@@AEBV?$TDelegate@$$A6AXAEBVFUniqueNetId@@AEBVFOnlinePartyId@@0W4ESendPartyInvitationCompletionResult@@@ZUFDefaultDelegateUserPolicy@@@@@Z@,ArkAscended.exe,ascii,0xddd6dc0
exe_string,unique_net_id,.?AV<lambda_5>@?BK@???R<lambda_1>@?1??CreateLobby@FOnlineLobbyInterfaceEOS@@UEAA_NAEBVFUniqueNetId@@AEBVFOnlineLobbyTransaction@@V?$TDelegate@$$A6AXAEBUFOnlineError@@AEBVFUniqueNetId@@AEBV?$TSharedPtr@VFOnlineLobby@@$00@@@ZUFDefaultDelegateUserPolicy@@@@@Z@QEBA@PEBU_tagEOS_Lobby_CreateLobbyCallbackInfo@@@Z@,ArkAscended.exe,ascii,0xddd2490
exe_string,unique_net_id,.?AV<lambda_6>@?BN@???R<lambda_1>@?1??CreateLobby@FOnlineLobbyInterfaceEOS@@UEAA_NAEBVFUniqueNetId@@AEBVFOnlineLobbyTransaction@@V?$TDelegate@$$A6AXAEBUFOnlineError@@AEBVFUniqueNetId@@AEBV?$TSharedPtr@VFOnlineLobby@@$00@@@ZUFDefaultDelegateUserPolicy@@@@@Z@QEBA@PEBU_tagEOS_Lobby_CreateLobbyCallbackInfo@@@Z@,ArkAscended.exe,ascii,0xddd2340
exe_string,unique_net_id,.?AV<lambda_7>@?7???R<lambda_1>@?1??CreateLobby@FOnlineLobbyInterfaceEOS@@UEAA_NAEBVFUniqueNetId@@AEBVFOnlineLobbyTransaction@@V?$TDelegate@$$A6AXAEBUFOnlineError@@AEBVFUniqueNetId@@AEBV?$TSharedPtr@VFOnlineLobby@@$00@@@ZUFDefaultDelegateUserPolicy@@@@@Z@QEBA@PEBU_tagEOS_Lobby_CreateLobbyCallbackInfo@@@Z@,ArkAscended.exe,ascii,0xddd2000
exe_string,unique_net_id,CompatibleUniqueNetIdTypes,ArkAscended.exe,ascii;utf16le,0xba8f520;0xc5b36c8
exe_string,unique_net_id,GetPlayerStateFromUniqueNetId,ArkAscended.exe,ascii,0xb7cd450
exe_string,unique_net_id,GetUniqueNetIDOrNetPlayerName,ArkAscended.exe,ascii,0xb9365e0
exe_string,unique_net_id,GetUniqueNetIdAsString,ArkAscended.exe,ascii,0xc09a838
exe_string,unique_net_id,ImprinterPlayerUniqueNetId,ArkAscended.exe,ascii;utf16le,0xbfc39e0;0xbfc7568
exe_string,unique_net_id,"ImprinterPlayerUniqueNetId TEXT,",ArkAscended.exe,ascii,0xc3947cf
exe_string,unique_net_id,ImprinterUniqueNetId,ArkAscended.exe,ascii,0xc178de0
exe_string,unique_net_id,MappedUniqueNetIdTypes,ArkAscended.exe,ascii;utf16le,0xba8f4e8;0xc5b3738
exe_string,unique_net_id,MappedUniqueNetIdTypes_Key,ArkAscended.exe,ascii,0xba8f4c8
exe_string,unique_net_id,NewImprinterPlayerUniqueNetId,ArkAscended.exe,ascii,0xbfc3f00
exe_string,unique_net_id,NewImprinterUniqueNetId,ArkAscended.exe,ascii,0xc1780c0
exe_string,unique_net_id,SplitscreenMainPlayerUniqueNetIdTypeHash,ArkAscended.exe,ascii;utf16le,0xc165ea0;0xc1655d0
exe_string,unique_net_id,UInAppPurchaseCallbackProxy::Trigger - Invalid player UniqueNetId,ArkAscended.exe,utf16le,0xba8a680
exe_string,unique_net_id,UInAppPurchaseFinalizeProxy::Trigger - Innvalid player UniqueNetId,ArkAscended.exe,utf16le,0xba89f40
exe_string,unique_net_id,UInAppPurchaseQueryCallbackProxy2::TriggerQuery - GetUniqueNetIdFromCachedControllerId,ArkAscended.exe,utf16le,0xba8c7b0
exe_string,unique_net_id,UInAppPurchaseQueryCallbackProxy2::TriggerQuery - Invalid UniqueNetId,ArkAscended.exe,utf16le,0xba8c4a0
exe_string,unique_net_id,UniqueNetId,ArkAscended.exe,utf16le,0xc397ae8
exe_string,unique_net_id,UniqueNetIdRepl,ArkAscended.exe,ascii;utf16le,0xb8da520;0xb8da578
exe_string,unique_net_id,UniqueNetIdReplNetSerializerConfig,ArkAscended.exe,ascii;utf16le,0xb7cb470;0xb7cb4a0
exe_string,unique_net_id,UniqueNetIdReplNetSerializerNameStruct,ArkAscended.exe,ascii;utf16le,0xb4f8190;0xb4f8140
exe_string,unique_net_id,UniqueNetIdReplNetSerializerStringStruct,ArkAscended.exe,ascii;utf16le,0xb4f8218;0xb4f81c0
exe_string,unique_net_id,UniqueNetIdTypeHash,ArkAscended.exe,ascii;utf16le,0xc165e88;0xc1655a8
exe_string,unique_net_id,UniqueNetIdWrapper,ArkAscended.exe,ascii,0xae82930
exe_string,unique_net_id,oldPlayerUniqueNetId,ArkAscended.exe,ascii,0xc178940
pegasus_command,pegasus_discord_command,/server,C:\Users\<user>\Downloads\Pegasus_Steam_Report_Evidence\07_Pegasus_Command_List_Trackplayer_ServerHistory_Scanserver.txt,,"Scans an ARK server for online players. Displays player list with tribe info, platform, and status."
pegasus_command,pegasus_discord_command,/scanserver,C:\Users\<user>\Downloads\Pegasus_Steam_Report_Evidence\07_Pegasus_Command_List_Trackplayer_ServerHistory_Scanserver.txt,,Starts automatic server scanning and live updates. Creates an auto-updating message with live player data.
pegasus_command,pegasus_discord_command,/showoutdateserverinfo,C:\Users\<user>\Downloads\Pegasus_Steam_Report_Evidence\07_Pegasus_Command_List_Trackplayer_ServerHistory_Scanserver.txt,,Retrieves historical server information for a selected time.
pegasus_command,pegasus_discord_command,/trackplayer,C:\Users\<user>\Downloads\Pegasus_Steam_Report_Evidence\07_Pegasus_Command_List_Trackplayer_ServerHistory_Scanserver.txt,,"Tracks a player by ID. Input can include EOS ID, Steam ID, or implant ID. Sort options include play time, join count, and last join server."
pegasus_command,pegasus_discord_command,/serverplayerhistory,C:\Users\<user>\Downloads\Pegasus_Steam_Report_Evidence\07_Pegasus_Command_List_Trackplayer_ServerHistory_Scanserver.txt,,Gets player history for a specific server. Sort options include play time and join count.
pegasus_command,pegasus_discord_command,/addplayer,C:\Users\<user>\Downloads\Pegasus_Steam_Report_Evidence\07_Pegasus_Command_List_Trackplayer_ServerHistory_Scanserver.txt,,"Adds a player to a private list such as Enemy, Friend, Bob, or Ally. Supports optional comments."
pegasus_command,pegasus_discord_command,/removeplayer,C:\Users\<user>\Downloads\Pegasus_Steam_Report_Evidence\07_Pegasus_Command_List_Trackplayer_ServerHistory_Scanserver.txt,,Removes players from lists.
pegasus_command,pegasus_discord_command,/mylist,C:\Users\<user>\Downloads\Pegasus_Steam_Report_Evidence\07_Pegasus_Command_List_Trackplayer_ServerHistory_Scanserver.txt,,"Sends a selected private list for the Discord server. Lists include Friends, Enemies, Allies, and Bobs."
pegasus_command,pegasus_discord_command,/markplayersonserver,C:\Users\<user>\Downloads\Pegasus_Steam_Report_Evidence\07_Pegasus_Command_List_Trackplayer_ServerHistory_Scanserver.txt,,Marks all online players on a server to a selected private list.
pegasus_command,pegasus_discord_command,/addplayercomment,C:\Users\<user>\Downloads\Pegasus_Steam_Report_Evidence\07_Pegasus_Command_List_Trackplayer_ServerHistory_Scanserver.txt,,Adds or updates comments for player IDs.
pegasus_command,pegasus_discord_command,/removeplayercomment,C:\Users\<user>\Downloads\Pegasus_Steam_Report_Evidence\07_Pegasus_Command_List_Trackplayer_ServerHistory_Scanserver.txt,,Removes comments for player IDs.
pegasus_command,pegasus_discord_command,/viewplayercomments,C:\Users\<user>\Downloads\Pegasus_Steam_Report_Evidence\07_Pegasus_Command_List_Trackplayer_ServerHistory_Scanserver.txt,,Views all player comments for the server. Automatic scanning of main server every 30 seconds. Scan all official ARK servers with minimal delay. Logging of who connects or disconnects in real time. View server backups by time. See player lists from any server by play time or number of connections. View server transfer logs. Use filters to see servers with low or high populations.
focused_string,intel_context,Controller.PlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,GameMode.PlayerStateClass,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,Pawn.PlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,EActorListsBP::AL_PLAYERSTATES,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,EPingAverageType::PlayerStateAvg,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PauserPlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,mPauserPlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,OnRep_PlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,NO PlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,UPlayerStateCountLimiterConfig,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,InactivePlayerStateLifeSpan,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerState is null,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,PlayerStateClass,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,GetNumPlayerStates,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,GetPlayerStateFromUniqueNetId,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,GetPlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerStateIndex,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,RelatedPlayerState_1,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,RelatedPlayerState_2,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,"A comma-delimited list of EPingType pings to enable, and (optionally) the EPingAverageType averaging to apply to the ping (e.g: ""RoundTrip=None,RoundTripExclFrame=PlayerStateAvg,ICMP=MovingAverage"").",C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,SenderPlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,OnPlayerStatePawnSet__DelegateSignature,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,&APlayerState::OnPawnPrivateDestroyed,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,APlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,NewPlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,OldPlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,RegisterWithPlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,bWantsPlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,ForPlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerStates,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerStates_Key,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,BPAppliedToPlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerState_EngramBlueprints,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerState_PurchasedEngramPoints,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerState_TotalEngramPoints,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerState_FreeSkillPoints,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerState_TotalSkillPoints,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerState_DefaultItemSlotSkills,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerState_DefaultItemSlotEngrams,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerState_DefaultItemSlotClasses,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,ignorePlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,AShooterGameSession,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,FindPlayerStateFromHashedUniqueID,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,ServerFixScoutPlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,KillerPlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,KilledPlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,AShooterPlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,PlayerStateOwnsShoulderDragon,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerStateOwnsSpiritBear,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,playerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerStateOwnsBobsTallTales,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerStateOwnsDarkPegasus,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerStateOwnsASASeasonPass1,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerStateOwnsAstraeos,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerStateOwnsFireLion,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerStateOwnsLostColony,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,PlayerStateOwnsDLC,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,UsedPlayerState,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,ascii,
focused_string,intel_context,AShooterGameSession - KickPlayer: %s reason %s ,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,AShooterGameSession - KickedPlayer: UnknownPlayer reason %s ,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,&AShooterPlayerController::AnalyticsSendGamePlaySessionResultSuccess,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,&AShooterPlayerController::AnalyticsSendGamePlaySessionResultFailure,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
focused_string,intel_context,&UUI_ListSessions::OnGameModeComboBoxSelectionChanged,C:\Users\<user>\Downloads\asa_exe_game_state_focused_strings.csv,utf16le,
